Control,State,Plan,2018 Fall Enrollment,Known_Cases_in_County_per_100k_Residents,lat,lng,institution,Address,Campus_Size,Housing,Total_All_Undergrad_Grant/Scholarship,AVG_All_Undergrad_Grant/Scholarship,Total_Federal_Student_Loans,AVG_Federal_Student_Loans_Amount,undergraduate_population,graduate_population,total_number_faculty,college_year,zipcode,city,county,Tuition_out_state_undergraduate,Tuition_in_state_undergraduate,Tuition_In_state_graduate,Tuition_Out_State_Graduate,Tuition_fee_graduate_In_State,Tuition_fee_graduate_Out_State,Average_Tuition,Average_Expense,per_dem,per_gop,pi_2014,pi_2015,pi_2016,pi_2017,pi_2018,gdp_2014,gdp_2015,gdp_2016,gdp_2017,gdp_2018,state,cases_mar,cases_apr,cases_may,cases_june,cases_july,death_mar,death_apr,death_may,death_june,death_july,Total_Cases,Percent_of_State_Cases,Cases_per_100000,Total_Deaths,Plan_type,Campus_Location,pct_change_2014_2015_gdp,pct_change_2015_2016_gdp,pct_change_2016_2017_gdp,pct_change_2017_2018_gdp,pct_change_gdp_avg,pct_change_2014_2015_income,pct_change_2015_2016_income,pct_change_2016_2017_income,pct_change_2017_2018_income,pct_change_income_avg,control_year
Private,AL,TBD,128.0,1407,34.749635,-86.595258,Huntsville Bible College,"906 Oakwood Ave, Huntsville, Alabama 35811-1632",Midsize,No,254689.0,2862.0,671453.0,8499.0,111,34,31,4,35811,Huntsville,Madison,0.0,0.0,0,0,0,0,4487.5,17352.5,0.391508280399,0.559336063158,45274.0,46934.0,48026.0,49158.0,51445.0,19569526.0,19888881.0,20314558.0,20825274.0,21707550.0,AL,96,227,327,1047,4744,1,4,4,7,30,5269.0,5.5,1413.0,35.0,Not In-Class,City,0.01631899515604006,0.0214027626793081,0.02514039439105689,0.04236563706196615,0.0263069473220928,0.036665635905817916,0.02326671496143521,0.0235705659434473,0.04652345498189511,0.03250659294814888,Private-4
Public,ID,In-person,12363.0,355,42.8627836,-112.42976200000001,Idaho State University,"921 S 8th Ave, Pocatello, Idaho 83209",Small,Yes,37582807.0,6990.0,25413205.0,6779.0,10353,2049,811,4,83209,Pocatello,Bannock,22518.25,7353.5,7982,24278,1944,1944,0.0,21361.5,0.3095943721,0.514294267325,33149.0,34685.0,35620.0,36984.0,38160.0,2530275.0,2572790.0,2621524.0,2700656.0,2745368.0,ID,3,11,28,102,334,0,0,0,1,2,375.0,1.6,427.0,19.0,In-class,City,0.016802521465058146,0.018942082330854832,0.030185495154726794,0.016555977510649262,0.020621519115322257,0.04633623940390359,0.02695689779443564,0.038293093767546325,0.0317975340687865,0.03584594125866801,Public-4
Public,IL,TBD,2958.0,467,41.307374700000004,-89.10068740000001,Illinois Valley Community College,"815 N Orlando Smith Road, Oglesby, Illinois 61348-9692",Fringe,No,4335535.0,4251.0,740118.0,5001.0,2841,0,184,2,61348,Oglesby,LaSalle,11789.5,10928.0,0,0,0,0,0.0,16530.0,0.3978987347,0.542221396578,39378.0,40166.0,41221.0,42616.0,44632.0,5219030.0,5271458.0,5282238.0,5362331.0,5398514.0,IL,5,53,150,216,463,2,1,13,17,18,666.0,0.4,613.0,21.0,Not In-Class,Rural,0.01004554486178466,0.002044975033472713,0.015162701869927103,0.006747625239844388,0.008500211751257217,0.02001117375184113,0.026265996116118108,0.0338419737512433,0.04730617608409987,0.0318563299258256,Public-2
Public,CA,Online,8340.0,5221,32.8283376,-115.5035534,Imperial Valley College,"380 E. Aten Road, Imperial, California 92251-0158",Fringe,No,35324114.0,5115.0,0.0,0.0,8511,0,298,2,92251,Imperial,Imperial,6289.75,1184.75,0,0,0,0,0.0,21209.75,0.6818279801680001,0.270532442337,32890.0,35494.0,35406.0,36537.0,36974.0,7049259.0,7759415.0,8016694.0,8189014.0,8038068.0,CA,33,333,1634,6242,9298,0,8,26,92,199,9601.0,1.8,5298.0,240.0,Not In-Class,Rural,0.10074193613825226,0.03315700990345277,0.0214951450061584,-0.018432744161873457,0.0342403367214975,0.07917300091213135,-0.002479292274750662,0.0319437383494323,0.011960478419136764,0.03014948135148744,Public-2
Private,UT,Online,10095.0,1044,40.6843244,-111.8699469,Independence University,"4021 S 700 E Ste 400, Salt Lake City, Utah 84107",Large,No,54079064.0,6408.0,75241185.0,8800.0,10983,245,368,4,84107,Salt Lake City,Salt Lake,0.0,0.0,0,0,0,0,16373.25,33253.0,0.428482871035,0.326281939521,43655.0,46538.0,48150.0,49866.0,52639.0,70179332.0,73418343.0,75927259.0,77891878.0,80666565.0,UT,363,2438,5118,11227,18847,0,29,74,107,173,19556.0,47.1,1685.0,178.0,Not In-Class,Suburb,0.046153346116204134,0.034172876933493315,0.025875015453935984,0.03562228914290653,0.035455881911634984,0.06604054518382774,0.034638360049851734,0.0356386292834891,0.05560903220631292,0.047981641680870366,Private-4
Public,UT,Online,29156.0,1732,40.670716299999995,-111.9441385,Salt Lake Community College,"4600 S Redwood Rd, Salt Lake City, Utah 84123",Large,No,26638787.0,3543.0,10946035.0,3581.0,29517,0,1471,2,84123,Salt Lake City,Salt Lake,12103.5,3810.75,0,0,0,0,0.0,19150.75,0.428482871035,0.326281939521,43655.0,46538.0,48150.0,49866.0,52639.0,70179332.0,73418343.0,75927259.0,77891878.0,80666565.0,UT,363,2438,5118,11227,18847,0,29,74,107,173,19556.0,47.1,1685.0,178.0,Not In-Class,Suburb,0.046153346116204134,0.034172876933493315,0.025875015453935984,0.03562228914290653,0.035455881911634984,0.06604054518382774,0.034638360049851734,0.0356386292834891,0.05560903220631292,0.047981641680870366,Public-2
Public,IA,Online,3918.0,2367,41.044962,-92.394464,Indian Hills Community College,"525 Grandview Ave, Ottumwa, Iowa 52501",Remote,Yes,8625799.0,4523.0,6751649.0,5250.0,3612,0,400,2,52501,Ottumwa,Wapello,5760.0,4146.0,0,0,0,0,0.0,13887.75,0.372832755401,0.580821552414,34477.0,35439.0,35927.0,36928.0,39002.0,1568775.0,1648982.0,1572369.0,1597865.0,1628245.0,IA,1,10,577,700,821,0,0,9,30,31,868.0,1.8,2482.0,33.0,Not In-Class,Town,0.05112715335213781,-0.04646078610924801,0.016215023318317773,0.019012870298804968,0.009973565215003135,0.027902659744177282,0.013770140240977452,0.027862053608706545,0.05616334488734835,0.0314245496203024,Public-2
Public,FL,Hybrid,16686.0,1705,27.416233000000002,-80.3690621,Indian River State College,"3209 Virginia Ave, Fort Pierce, Florida 34981-5596",Large,No,29781614.0,4718.0,4256434.0,4415.0,16942,0,797,4,34981,Fort Pierce,St. Lucie,10201.0,2764.0,0,0,0,0,0.0,10484.0,0.4747496997820001,0.49916507379299996,34546.0,35903.0,37426.0,37958.0,39374.0,7415251.0,7553019.0,7824890.0,8119970.0,8311311.0,FL,31,247,463,1724,4903,2,22,30,47,118,5514.0,1.1,1680.0,148.0,In-class,Suburb,0.018579006968206472,0.035995010736766316,0.03771043426808556,0.023564249621611903,0.028962175398667564,0.0392809587217044,0.04241985349413698,0.014214717041628815,0.0373043890615944,0.03330497957976615,Public-4
Public,IN,In-person,13044.0,435,39.471444899999995,-87.40827519999998,Indiana State University,"210 N 7th St, Terre Haute, Indiana 47809",Small,Yes,62720170.0,9049.0,40483230.0,6521.0,10214,1930,663,4,47809,Terre Haute,Vigo,19631.0,8997.0,7542,14814,200,200,0.0,22771.0,0.402385705982,0.554070105386,34509.0,35318.0,35940.0,37443.0,38970.0,4497328.0,4645936.0,4578314.0,4568509.0,4542724.0,IN,7,64,169,223,408,1,6,9,9,11,543.0,0.8,507.0,19.0,In-class,City,0.03304362056759035,-0.014555086423919743,-0.002141618071630736,-0.005644073372734956,0.0026757106748262287,0.02344315975542612,0.01761141627498726,0.041819699499165267,0.040781988622706516,0.030914066038071293,Public-4
Private,IN,TBD,2142.0,435,39.4828386,-87.3240403,Rose-Hulman Institute of Technology,"5500 Wabash Avenue, Terre Haute, Indiana 47803-3920",Small,Yes,42638316.0,21129.0,6136653.0,6480.0,2000,38,196,4,47803,Terre Haute,Vigo,0.0,0.0,0,0,0,0,49005.0,66408.0,0.402385705982,0.554070105386,34509.0,35318.0,35940.0,37443.0,38970.0,4497328.0,4645936.0,4578314.0,4568509.0,4542724.0,IN,7,64,169,223,408,1,6,9,9,11,543.0,0.8,507.0,19.0,Not In-Class,City,0.03304362056759035,-0.014555086423919743,-0.002141618071630736,-0.005644073372734956,0.0026757106748262287,0.02344315975542612,0.01761141627498726,0.041819699499165267,0.040781988622706516,0.030914066038071293,Private-4
Private,IN,In-person,1035.0,435,39.505471299999996,-87.46382539999998,Saint Mary-of-the-Woods College,"1 St Mary of Woods Coll, Saint Mary of the Woods, Indiana 47876-1099",Fringe,Yes,12989838.0,19741.0,4197205.0,8103.0,767,327,177,4,47876,Saint Mary Of The Woods,Vigo,0.0,0.0,0,0,0,0,29725.5,45307.5,0.402385705982,0.554070105386,34509.0,35318.0,35940.0,37443.0,38970.0,4497328.0,4645936.0,4578314.0,4568509.0,4542724.0,IN,7,64,169,223,408,1,6,9,9,11,543.0,0.8,507.0,19.0,In-class,Rural,0.03304362056759035,-0.014555086423919743,-0.002141618071630736,-0.005644073372734956,0.0026757106748262287,0.02344315975542612,0.01761141627498726,0.041819699499165267,0.040781988622706516,0.030914066038071293,Private-4
Private,IN,Online,2218.0,976,41.077818,-85.116851,Indiana Tech,"1600 E Washington Blvd, Fort Wayne, Indiana 46803-1228",Large,Yes,25518521.0,19259.0,8383285.0,7445.0,1576,647,479,4,46803,Fort Wayne,Allen,0.0,0.0,0,0,0,0,26770.0,40824.5,0.37878548841799997,0.5748180564800001,40471.0,42432.0,43216.0,44182.0,46288.0,18087674.0,18874695.0,18938297.0,19105381.0,19716158.0,IN,31,565,1608,2668,3506,2,55,77,120,165,3725.0,5.2,982.0,160.0,Not In-Class,City,0.04351145426437916,0.0033696968348362714,0.00882254618775912,0.03196884689187826,0.021918136044713203,0.04845444886461911,0.018476621417797892,0.02235283228433913,0.04766647050835181,0.03423759326877699,Private-4
Public,IN,Online,43503.0,470,39.175448700000004,-86.512627,Indiana University -Bloomington,"107 South Indiana Ave., Bloomington, Indiana 47405-7000",Small,Yes,245701926.0,11541.0,63227707.0,6034.0,33084,10176,2980,4,47405,Bloomington,Monroe,35264.75,10637.25,9501,31932,1372,1372,0.0,24918.0,0.593217985874,0.356229283446,35012.0,36735.0,38193.0,40303.0,42212.0,5691491.0,5653521.0,5751130.0,5962418.0,6080616.0,IN,26,123,167,246,656,0,8,12,30,33,708.0,1.0,477.0,30.0,Not In-Class,City,-0.0066713625656264755,0.017265169794186668,0.03673851921274602,0.0198238365710019,0.016789040753077026,0.0492116988461099,0.03968966925275623,0.05524572565653392,0.04736620102721882,0.04787832369565472,Public-4
Public,IN,Online,3123.0,976,40.4594451,-86.13165509999996,Indiana University -Kokomo,"2300 S Washington St, Kokomo, Indiana 46902-9003",Small,No,12865154.0,6711.0,7886475.0,6470.0,2969,195,237,4,46902,Kokomo,Howard,19274.75,7287.75,7264,17113,632,632,0.0,19845.75,0.305136855852,0.644147575774,36841.0,38063.0,39019.0,39916.0,41842.0,5029042.0,5006828.0,5023786.0,5268619.0,5253267.0,IN,15,173,408,547,784,2,6,30,59,66,855.0,1.2,1036.0,65.0,Not In-Class,City,-0.00441714346390426,0.003386974747285108,0.048734759004463966,-0.0029138565533017285,0.011197683433635771,0.033169566515566885,0.025116254630481043,0.02298880032804531,0.04825132778835554,0.032381487315612204,Public-4
Public,IN,TBD,3722.0,473,39.8683383,-84.88088309999998,Indiana University East,"2325 Chester Blvd, Richmond, Indiana 47374-1289",Fringe,No,12956565.0,6816.0,9761530.0,6899.0,3500,266,279,4,47374,Richmond,Wayne,19274.75,7287.75,7264,17113,632,632,0.0,19715.75,0.325395894428,0.626705767351,36972.0,37355.0,38510.0,39623.0,41505.0,2555032.0,2514120.0,2547446.0,2581702.0,2659403.0,IN,1,78,228,305,560,0,3,5,6,8,346.0,0.5,525.0,19.0,Not In-Class,Rural,-0.01601232391609968,0.013255532751022226,0.013447193777610987,0.030096812103023514,0.010196803678889263,0.010359190738937577,0.030919555615044836,0.02890158400415476,0.04749766549731217,0.029419498963862336,Public-4
Public,PA,Hybrid,11483.0,317,40.6140124,-79.16146690000002,Indiana University of Pennsylvania,"1011 South Dr 201 Sutton Hall, Indiana, Pennsylvania 15705-1098",Distant,Yes,41730318.0,6277.0,43190262.0,6507.0,8491,2068,823,4,15705,Indiana,Indiana,19371.25,12455.0,9288,13932,3456,3456,0.0,27963.5,0.303965224767,0.660517387617,35033.0,35527.0,36156.0,37668.0,39923.0,4419722.0,4107160.0,3788192.0,3843789.0,3867491.0,PA,2,63,91,108,250,0,4,5,6,6,275.0,0.2,327.0,19.0,In-class,Town,-0.07071983260485615,-0.07766144976090535,0.014676394438296688,0.006166311418238618,-0.031884644127306544,0.014100990494676446,0.017704844203000534,0.04181878526385662,0.05986513751725602,0.033372439369697415,Public-4
Public,IN,TBD,5144.0,891,38.3449041,-85.819778,Indiana University Southeast,"4201 Grant Line Rd, New Albany, Indiana 47150",Large,Yes,17068133.0,6273.0,11835685.0,6374.0,4397,485,429,4,47150,New Albany,Floyd,19274.75,7287.75,7264,17113,632,632,0.0,20719.25,0.374452652787,0.575607790463,47171.0,49907.0,52765.0,53344.0,55480.0,2369357.0,2425417.0,2534222.0,2530820.0,2600472.0,IN,20,179,320,364,639,0,17,41,46,46,740.0,1.0,942.0,45.0,Not In-Class,Suburb,0.023660427702537016,0.044860327110760746,-0.0013424238286937767,0.02752151476596518,0.02367496143764229,0.05800173835619344,0.05726651571923778,0.010973182981142802,0.04004199160167966,0.04157085716456342,Public-4
Public,NM,Online,926.0,748,36.004057,-106.08443999999999,Northern New Mexico College,"921 Paseo de Onate, Espanola, New Mexico 87532",Distant,No,4337793.0,5815.0,452769.0,4716.0,1119,0,105,4,87532,Espanola,Santa Fe,13500.75,4807.25,2652,3969,1281,1281,0.0,18405.75,0.712822122656,0.20259125025,50557.0,51894.0,54386.0,55273.0,58510.0,5811363.0,5835174.0,5810487.0,5748226.0,5825345.0,NM,38,100,140,238,551,0,0,3,3,3,597.0,2.8,397.0,19.0,Not In-Class,Town,0.004097317617226802,-0.004230722168696255,-0.010715280836184643,0.013416139170589326,0.0006418634457338074,0.02644539826334632,0.048020965814930434,0.016309344316552055,0.0585638557704485,0.037334891041319325,Public-4
Public,NM,Online,4207.0,400,35.60540020000001,-105.9979037,Santa Fe Community College ,"6401 Richards Ave, Santa Fe, New Mexico 87508-4887",Small,No,5942242.0,5268.0,447360.0,5886.0,4110,0,379,2,87508,Santa Fe,Santa Fe,4372.5,2100.0,0,0,0,0,0.0,22395.75,0.712822122656,0.20259125025,50557.0,51894.0,54386.0,55273.0,58510.0,5811363.0,5835174.0,5810487.0,5748226.0,5825345.0,NM,38,100,140,238,551,0,0,3,3,3,597.0,2.8,397.0,19.0,Not In-Class,Suburb,0.004097317617226802,-0.004230722168696255,-0.010715280836184643,0.013416139170589326,0.0006418634457338074,0.02644539826334632,0.048020965814930434,0.016309344316552055,0.0585638557704485,0.037334891041319325,Public-2
Public,IA,In-person,5390.0,1934,42.49033220000001,-94.2040362,Iowa Central Community College,"One Triton Circle, Fort Dodge, Iowa 50501",Remote,Yes,12742502.0,4858.0,12632510.0,6015.0,5237,0,373,2,50501,Fort Dodge,Webster,7970.0,5580.0,0,0,0,0,0.0,16476.25,0.36504437612400004,0.582922443297,42161.0,43303.0,43868.0,42623.0,45496.0,2088922.0,2194846.0,2137710.0,2074199.0,2097183.0,IA,1,5,39,161,684,0,0,1,2,5,768.0,1.6,2139.0,19.0,In-class,Town,0.050707494104614725,-0.02603189472063188,-0.029709829677552143,0.011080904001978595,0.0015116684271023234,0.027086644054932284,0.01304759485485994,-0.028380596334457917,0.06740492222508973,0.01978964120010601,Public-2
Public,IA,TBD,2051.0,1864,43.3973064,-94.8174126,Iowa Lakes Community College,"19 S 7th St, Estherville, Iowa 51334-2295",Remote,Yes,4282921.0,5249.0,3206156.0,5509.0,2035,0,124,2,51334,Estherville,Emmet,6644.0,6292.0,0,0,0,0,0.0,17193.0,0.288081580625,0.663055024432,41343.0,43449.0,40404.0,43177.0,43501.0,443097.0,459816.0,369340.0,417605.0,363045.0,IA,0,0,14,75,171,0,0,0,0,1,185.0,0.4,2009.0,19.0,Not In-Class,Town,0.03773214442887223,-0.19676566278685387,0.13067904911463693,-0.13064977670286515,-0.03975106148655246,0.050939699586387055,-0.07008216529724505,0.06863181863181864,0.007503995182620377,0.014248337025895253,Public-2
Public,IA,In-person,34992.0,1139,42.0266573,-93.6464516,Iowa State University,"1750 Beardshear Hall, Ames, Iowa 50011-2103",Small,Yes,169430072.0,7889.0,84224622.0,5966.0,28294,5078,2547,4,50011,Ames,Story,22988.75,8790.75,9758,24720,1232,1232,0.0,20933.0,0.512880801472,0.39073809037,37519.0,38735.0,39179.0,39976.0,41885.0,4707523.0,4716210.0,4627378.0,4744881.0,4814640.0,IA,2,27,111,699,1084,0,1,1,3,13,1131.0,2.4,1165.0,19.0,In-class,City,0.001845344143831055,-0.018835463221527456,0.025392997935331844,0.014701949321805963,0.005776207044860351,0.03241024547562568,0.011462501613527815,0.020342530437224025,0.047753652191314784,0.027992232429423083,Public-4
Public,IA,Hybrid,5962.0,1290,41.272828999999994,-95.801108,Iowa Western Community College,"2700 College Rd, Council Bluffs, Iowa 51503-1057",Small,Yes,14338073.0,5417.0,16817199.0,6256.0,5977,0,375,2,51503,Council Bluffs,Pottawattamie,5992.0,5832.0,0,0,0,0,0.0,19212.5,0.363306967271,0.5788140008529999,39852.0,42523.0,42593.0,43184.0,45604.0,4280634.0,4553463.0,4611782.0,4445608.0,4637631.0,IA,3,33,259,692,1137,0,2,8,11,21,1265.0,2.7,1357.0,25.0,In-class,City,0.06373565224216786,0.012807614775831054,-0.0360324924291738,0.0431938668456598,0.020926160358621233,0.06702298504466526,0.001646167956164899,0.013875519451553072,0.056039273805113005,0.034645986564374065,Public-2
Public,NC,TBD,1941.0,965,35.337789799999996,-81.91370169999998,Isothermal Community College,"286 ICC Loop Road, Spindale, North Carolina 28160-0804",Distant,No,5998812.0,6262.0,0.0,0.0,2086,0,194,2,28160,Spindale,Rutherford,8150.0,2390.0,0,0,0,0,0.0,19871.25,0.250335976347,0.728867087757,29302.0,30057.0,30524.0,31351.0,32764.0,1583411.0,1560750.0,1578507.0,1588194.0,1643630.0,NC,1,139,182,308,626,0,6,7,9,14,668.0,0.5,997.0,19.0,Not In-Class,Town,-0.01431150850916155,0.011377222489187893,0.006136811556743176,0.034905055679595814,0.00952689530409133,0.025766159306531974,0.01553714608909738,0.02709343467435461,0.04507033268476285,0.028366768188686706,Public-2
Public,MN,In-person,1195.0,285,47.2415549,-93.4954985,Itasca Community College,"1851 East Highway 169, Grand Rapids, Minnesota 55744-3397",Remote,Yes,3544045.0,4842.0,2191135.0,5561.0,1062,0,54,2,55744,Grand Rapids,Itasca,6536.5,5348.5,0,0,0,0,0.0,17769.0,0.38118393234700004,0.5463002114159999,37927.0,40057.0,39935.0,40982.0,43685.0,2120795.0,1924535.0,2038701.0,1985494.0,2079149.0,MN,1,5,54,65,123,0,0,10,12,12,135.0,0.2,299.0,19.0,In-class,Town,-0.09254076890977203,0.059321342558072476,-0.0260984813368905,0.04716962126302069,-0.0030370716063923466,0.05616051889155483,-0.0030456599345932045,0.026217603605859518,0.0659557854667903,0.036322062007402865,Public-2
Public,MS,Online,4930.0,1308,34.276794,-88.412234,Itawamba Community College,"602 W Hill Street, Fulton, Mississippi 38843-1099",Remote,Yes,16832929.0,4183.0,3289391.0,4433.0,4768,0,308,2,38843,Fulton,Itawamba,5145.0,2945.0,0,0,0,0,0.0,10931.25,0.114178949554,0.870354992734,31071.0,31635.0,32441.0,33582.0,34734.0,504416.0,491718.0,490629.0,487338.0,486520.0,MS,3,57,87,122,288,0,3,7,8,9,337.0,0.5,1441.0,19.0,Not In-Class,Town,-0.02517366618029563,-0.002214684026210145,-0.006707716013525496,-0.0016785064985697813,-0.008943643179650263,0.01815197450999324,0.025478109688636005,0.03517154218427298,0.03430409147757727,0.028276429465119875,Public-2
Public,VA,Online,8737.0,1108,37.6375208,-77.4730666,J Sargeant Reynolds Community College,"1651 East Parham Road, Richmond, Virginia 23228-2327",Large,No,12870268.0,3337.0,5375571.0,5799.0,8711,0,460,2,23228,Henrico,Henrico,10851.25,4912.0,0,0,0,0,0.0,17252.0,0.577991677266,0.368435350629,57327.0,59999.0,61381.0,64355.0,66836.0,23153000.0,24069678.0,24244164.0,24762945.0,25115683.0,VA,44,876,1754,2591,3509,3,100,133,141,178,3654.0,3.9,1105.0,182.0,Not In-Class,Suburb,0.03959219107675031,0.00724920374921509,0.021398180609568555,0.014244590051789074,0.02062104137183076,0.046609799919758575,0.023033717228620475,0.04845147521219922,0.0385517830782379,0.039161693859704035,Public-2
Public,TN,TBD,4862.0,910,35.2153,-88.2463439,Jackson State Community College,"2046 North Pky, Jackson, Tennessee 38301-3797",Small,No,16810358.0,3941.0,0.0,0.0,4899,0,270,2,38301,Jackson,Madison,16300.75,4174.75,0,0,0,0,0.0,20952.75,0.408802033683,0.564585319352,37055.0,38890.0,39965.0,40781.0,42720.0,4999524.0,5028505.0,5104444.0,5207837.0,5306184.0,TN,5,135,175,247,739,0,1,2,2,11,912.0,0.8,931.0,19.0,Not In-Class,City,0.005796751850776194,0.0151017051787758,0.020255487179406808,0.01888442361003234,0.015009591954747787,0.04952098232357307,0.027642067369503732,0.02041786563242837,0.04754665162698316,0.03628189173812208,Public-2
Private,TN,Hybrid,1232.0,910,35.62777500000001,-88.80611329999998,Lane College,"545 Lane Ave, Jackson, Tennessee 38301-4598",Small,Yes,20295610.0,18268.0,9811749.0,9093.0,1267,0,66,4,38301,Jackson,Madison,0.0,0.0,0,0,0,0,11065.0,21972.5,0.408802033683,0.564585319352,37055.0,38890.0,39965.0,40781.0,42720.0,4999524.0,5028505.0,5104444.0,5207837.0,5306184.0,TN,5,135,175,247,739,0,1,2,2,11,912.0,0.8,931.0,19.0,In-class,City,0.005796751850776194,0.0151017051787758,0.020255487179406808,0.01888442361003234,0.015009591954747787,0.04952098232357307,0.027642067369503732,0.02041786563242837,0.04754665162698316,0.03628189173812208,Private-4
Private,TX,TBD,511.0,1509,31.9658653,-95.281301,Jacksonville College ,"105 B J Albritton Dr, Jacksonville, Texas 75766-4759",Distant,Yes,2475418.0,9484.0,45500.0,1820.0,476,0,37,2,75766,Jacksonville,Cherokee,0.0,0.0,0,0,0,0,7975.0,17792.0,0.207532483085,0.772169331178,32193.0,33208.0,33310.0,33534.0,34468.0,1414582.0,1466988.0,1567759.0,1514989.0,1529074.0,TX,2,14,44,148,746,0,1,2,2,4,783.0,0.2,1487.0,19.0,Not In-Class,Town,0.0370469863182198,0.06869245010865803,-0.03365951016706011,0.009297097206646385,0.020344255866616024,0.03152859317242879,0.0030715490243314863,0.006724707295106575,0.02785232897954315,0.0172942946178525,Private-2
Public,AL,Online,8479.0,1373,33.8230953,-85.7681921,Jacksonville State University,"700 Pelham Road North, Jacksonville, Alabama 36265",Small,Yes,41331145.0,8397.0,27659007.0,6193.0,7749,1272,494,4,36265,Jacksonville,Calhoun,16914.5,8886.5,9600,19200,1000,1000,0.0,20784.0,0.278558763931,0.6923969942589999,33112.0,34182.0,34774.0,35721.0,37120.0,3881163.0,3810823.0,3862408.0,3861148.0,3950436.0,AL,9,93,154,276,1336,0,3,3,5,8,1741.0,1.8,1533.0,19.0,Not In-Class,Suburb,-0.01812343362028341,0.013536446064275356,-0.0003262213624246843,0.023124728707627887,0.004552879947298788,0.03231456873640976,0.017319056813527592,0.027232990165065852,0.03916463704823493,0.02900781319080953,Public-4
Public,NC,TBD,1113.0,3280,34.9469494,-77.9770461,James Sprunt Community College,"133 James Sprunt Drive, Kenansville, North Carolina 28349",Distant,No,6266812.0,7569.0,0.0,0.0,1266,0,112,2,28349,Kenansville,Duplin,8690.0,2546.0,0,0,0,0,0.0,14840.75,0.39784476481700004,0.589825736615,32425.0,32588.0,31797.0,33900.0,33619.0,2198923.0,2232948.0,2191274.0,2235975.0,2122949.0,NC,1,92,794,1468,1900,0,0,12,27,42,1939.0,1.5,3301.0,43.0,Not In-Class,Rural,0.015473484064698943,-0.018663220101856382,0.02039954839057096,-0.05054886570735362,-0.008334763338485022,0.0050269853508095605,-0.02427273843132441,0.06613831493537126,-0.008289085545722712,0.009650869077283424,Public-2
